SQLDATE,avg_goldstein,avg_tone,nb_evenements,nb_mentions,nb_sources,nb_articles,nb_conflits,crisis_rate,theme_crisis,theme_election,theme_economy,theme_security,theme_count,actor1_is_gov,actor1_is_mil,actor1_is_intl,actor1_is_civil,actor2_is_gov,actor2_is_mil,actor2_is_intl,actor2_is_civil,dayofweek,month,quarter,is_weekend,day_of_year,dow_sin,dow_cos,crisis_day,conflit_detect,roll_3d_goldstein,roll_7d_goldstein,roll_14d_goldstein,roll_3d_tone,roll_7d_tone,roll_14d_tone,roll_7d_events,goldstein_lag1,tone_lag1,crisis_lag1,media_pressure
2025-02-12,1.8181818181818181,0.40795377524808996,11,99,11,99,2,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.36363636363636365,0.0,23.363636363636363,0.36363636363636365,0.0,0.18181818181818182,0.0,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,2,2,1,0,43,0.9749279121818236,-0.22252093395631434,0,1,1.688560606060606,1.1378269944341375,0.5941914077985507,0.4355657093922452,-0.7911716106891823,-1.5790313912293825,116.0,1.8350000000000002,0.7764424181883125,0.0,8.25
2025-02-13,1.278125,-0.6934549855352531,32,208,32,208,8,0.25,0.4375,0.46875,0.375,0.4375,30.375,0.5,0.0,0.1875,0.03125,0.3125,0.03125,0.46875,0.0,3,2,1,0,44,0.43388373911755823,-0.900968867902419,0,1,1.6437689393939394,1.2507734230055658,0.6956901322883465,0.16364706930038297,-0.5145829264469829,-1.5502558605254462,124.0,1.8181818181818181,0.40795377524808996,0.0,6.303030303030303
2025-02-14,0.75625,0.031814249468266276,16,113,16,113,4,0.25,0.375,0.4375,0.5,0.5,32.75,0.5,0.0625,0.125,0.0625,0.125,0.1875,0.5,0.0,4,2,1,0,45,-0.433883739117558,-0.9009688679024191,0,1,1.2841856060606058,1.0516662801484231,0.7893183790415933,-0.08456232027296577,-0.12326013231022459,-1.4926170229799518,126.0,1.278125,-0.6934549855352531,0.0,6.647058823529412
2025-02-15,0.9393939393939394,-1.4745938192645625,33,242,38,236,8,0.24242424242424243,0.21212121212121213,0.7575757575757576,0.24242424242424243,0.09090909090909091,32.75757575757576,0.42424242424242425,0.0,0.30303030303030304,0.030303030303030304,0.3333333333333333,0.0,0.30303030303030304,0.030303030303030304,5,2,1,1,46,-0.9749279121818236,-0.2225209339563146,0,0,0.9912563131313131,0.7831868429189858,0.7981761878994021,-0.7120781851105166,-0.9238186792563249,-1.4690918561536133,143.0,0.75625,0.031814249468266276,0.0,6.205128205128205
2025-02-16,0.07727272727272726,-5.313869618239196,22,135,27,121,7,0.3181818181818182,0.45454545454545453,0.7727272727272727,0.6818181818181818,0.8636363636363636,41.36363636363637,0.3181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.2727272727272727,0.0,0.5,0.0,6,2,1,1,47,-0.7818314824680299,0.6234898018587334,0,0,0.5909722222222221,1.1595319264069262,0.8076639223871368,-2.2522163960118307,-0.8776295779134299,-1.4798568820475368,158.0,0.9393939393939394,-1.4745938192645625,0.0,4.821428571428571
2025-02-17,-0.11666666666666654,-3.4283139823639805,18,127,18,127,7,0.3888888888888889,0.8888888888888888,0.2777777777777778,0.2777777777777778,0.7222222222222222,38.166666666666664,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.6111111111111112,0.0,0,2,1,0,48,0.0,1.0,0,0,0.2999999999999999,0.9410795454545455,0.6182081400742115,-3.4055924732892464,-1.3848602803569032,-1.7109689246776367,152.0,0.07727272727272726,-5.313869618239196,0.0,6.684210526315789
2025-02-18,1.2176470588235293,-1.1146817226323438,17,131,17,131,4,0.23529411764705882,0.7058823529411765,0.35294117647058826,0.5882352941176471,0.7058823529411765,41.588235294117645,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.0,0.17647058823529413,0.058823529411764705,0.5294117647058824,0.058823529411764705,1,2,1,0,49,0.7818314824680298,0.6234898018587336,0,0,0.3927510398098632,0.8528862681436211,0.8234865014187494,-3.2856217744118403,-1.6550208719027115,-1.515794842832691,149.0,-0.11666666666666654,-3.4283139823639805,0.0,7.277777777777778
2025-02-19,2.2485714285714287,0.221369794629836,35,274,35,274,6,0.17142857142857143,0.37142857142857144,0.34285714285714286,0.4,0.2571428571428571,26.514285714285716,0.22857142857142856,0.02857142857142857,0.2,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.5142857142857142,0.02857142857142857,2,2,1,0,50,0.9749279121818236,-0.22252093395631434,0,0,1.116517273576097,0.9143704981992797,1.0260987463167086,-1.440541970122163,-1.6816757262767477,-1.236423668482965,173.0,1.2176470588235293,-1.1146817226323438,0.0,7.611111111111111
2025-02-20,0.24814814814814806,-1.2458026627037955,27,243,27,201,7,0.25925925925925924,0.5555555555555556,0.5185185185185185,0.7407407407407407,0.3333333333333333,35.22222222222222,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.2222222222222222,0.037037037037037035,0.5925925925925926,0.0,3,2,1,0,51,0.43388373911755823,-0.900968867902419,0,0,1.2381222118477018,0.7672309479347295,1.0090021854701476,-0.7130381969021014,-1.7605825373008253,-1.137582731873904,168.0,2.2485714285714287,0.221369794629836,0.0,8.678571428571429
2025-02-21,1.6523809523809525,-2.128459585038773,21,220,21,220,5,0.23809523809523808,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.47619047619047616,29.142857142857142,0.14285714285714285,0.09523809523809523,0.3333333333333333,0.0,0.14285714285714285,0.09523809523809523,0.5238095238095238,0.047619047619047616,4,2,1,0,52,-0.433883739117558,-0.9009688679024191,0,0,1.3830335097001762,0.8952496554177226,0.9734579677830728,-1.0509641510375778,-2.069193085087545,-1.0962266086988848,173.0,0.24814814814814806,-1.2458026627037955,0.0,10.0
2025-02-22,0.8999999999999999,-1.2721241169917474,12,95,12,92,2,0.16666666666666666,0.9166666666666666,0.5833333333333334,0.75,0.25,39.916666666666664,0.4166666666666667,0.16666666666666666,0.25,0.0,0.25,0.08333333333333333,0.4166666666666667,0.0,5,2,1,1,53,-0.9749279121818236,-0.2225209339563146,0,0,0.9335097001763666,0.8896219497900171,0.8364043963545014,-1.5487954549114387,-2.0402688419057142,-1.4820437605810197,152.0,1.6523809523809525,-2.128459585038773,0.0,7.3076923076923075
2025-02-23,0.6272727272727273,-1.27948159314065,11,86,11,86,3,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.45454545454545453,35.90909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.09090909090909091,6,2,1,1,54,-0.7818314824680299,0.6234898018587334,0,1,1.0598845598845597,0.9681933783614456,1.0638626523841859,-1.560021765057057,-1.463927695463065,-1.1707786366882473,141.0,0.8999999999999999,-1.2721241169917474,0.0,7.166666666666667
2025-02-24,-0.7692307692307693,0.09650691443734544,13,128,13,128,6,0.46153846153846156,0.6923076923076923,0.6923076923076923,0.46153846153846156,0.6153846153846154,39.07692307692308,0.15384615384615385,0.0,0.3076923076923077,0.0,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.07692307692307693,0,2,1,0,55,0.0,1.0,1,1,0.2526806526806525,0.8749699351380024,0.908024740296274,-0.8183662652316843,-0.9603818530628754,-1.1726210667098893,136.0,0.6272727272727273,-1.27948159314065,0.0,9.142857142857142
2025-02-25,-0.8076923076923077,1.914703851322381,13,122,13,122,6,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.23076923076923078,25.615384615384617,0.38461538461538464,0.0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.0,0.5384615384615384,0.0,1,2,1,0,56,0.7818314824680298,0.6234898018587336,1,1,-0.3165501165501167,0.5856357399214541,0.7192610040325376,0.2439097242063585,-0.5276124853550576,-1.0913166786288844,132.0,-0.7692307692307693,0.09650691443734544,1.0,8.714285714285714
2025-02-26,0.926923076923077,-0.2970350136498185,26,165,26,165,5,0.19230769230769232,0.6538461538461539,0.34615384615384615,0.7307692307692307,0.34615384615384615,32.38461538461539,0.38461538461538464,0.0,0.34615384615384615,0.038461538461538464,0.19230769230769232,0.07692307692307693,0.38461538461538464,0.038461538461538464,2,2,1,0,57,0.9749279121818236,-0.22252093395631434,0,1,-0.21666666666666687,0.39682883254311824,0.6555996653711988,0.571391917369969,-0.6016703151092939,-1.1416730206930208,123.0,-0.8076923076923077,1.914703851322381,1.0,6.111111111111111
2025-02-27,-1.155,-2.728642434895691,20,151,20,151,8,0.4,0.85,0.55,0.45,0.35,38.05,0.2,0.0,0.45,0.05,0.15,0.0,0.35,0.0,3,2,1,0,58,0.43388373911755823,-0.900968867902419,0,1,-0.3452564102564104,0.1963790970933828,0.4818050225140561,-0.37032453240770974,-0.8135045682795647,-1.287043552790195,116.0,0.926923076923077,-0.2970350136498185,0.0,7.190476190476191
2025-02-28,2.24375,1.3168258815832743,16,108,16,108,2,0.125,0.75,0.75,0.8125,0.0625,47.9375,0.4375,0.0,0.1875,0.0625,0.0625,0.0,0.625,0.0,4,2,1,0,59,-0.433883739117558,-0.9009688679024191,0,1,0.6718910256410254,0.28086038961038956,0.5880550225140562,-0.5696171889874119,-0.3213209301907009,-1.195257007639123,111.0,-1.155,-2.728642434895691,0.0,6.352941176470588
2025-03-01,-0.8153846153846155,-4.165884963587027,13,101,15,101,5,0.38461538461538464,0.7692307692307693,0.0,0.38461538461538464,0.3076923076923077,32.76923076923077,0.46153846153846156,0.0,0.23076923076923078,0.0,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.0,5,3,1,1,60,-0.9749279121818236,-0.2225209339563146,0,1,0.09112179487179466,0.03580544455544453,0.46271369717273086,-1.8592338389664815,-0.7347153368471694,-1.387492089376442,112.0,2.24375,1.3168258815832743,0.0,6.3125
2025-03-02,-0.6857142857142857,-1.8052831098637316,21,137,21,137,7,0.3333333333333333,1.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,43.38095238095238,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.38095238095238093,0.09523809523809523,0.3333333333333333,0.047619047619047616,6,3,1,1,61,-0.7818314824680299,0.6234898018587334,0,1,0.24755036630036606,-0.15176412872841447,0.4082146248165156,-1.5514473972891618,-0.809829839236181,-1.136878767349623,122.0,-0.8153846153846155,-4.165884963587027,0.0,6.2272727272727275
2025-03-03,-1.4969696969696968,-3.436662318263435,33,227,33,227,13,0.3939393939393939,0.5757575757575758,0.30303030303030304,0.6363636363636364,0.3333333333333333,37.81818181818182,0.3939393939393939,0.0,0.2727272727272727,0.030303030303030304,0.24242424242424243,0.0,0.5151515151515151,0.0,0,3,1,0,62,0.0,1.0,0,0,-0.9993561993561993,-0.2557268326911184,0.309621551223442,-3.135943463904731,-1.3145683010505782,-1.1374750770567268,142.0,-0.6857142857142857,-1.8052831098637316,0.0,6.676470588235294
2025-03-04,0.4937499999999999,-1.9020980067552518,16,157,16,137,3,0.1875,0.625,0.5,0.6875,0.625,46.625,0.1875,0.0625,0.125,0.125,0.3125,0.0,0.5,0.0,1,3,1,0,63,0.7818314824680298,0.6234898018587336,0,0,-0.5629779942279942,-0.06980650302078877,0.25791461845033276,-2.381347811627473,-1.859825709347383,-1.1937190973512204,145.0,-1.4969696969696968,-3.436662318263435,0.0,9.235294117647058
2025-03-05,0.7666666666666667,-1.843257874122916,45,326,45,326,10,0.2222222222222222,0.4888888888888889,0.5111111111111111,0.7111111111111111,0.4888888888888889,39.82222222222222,0.2222222222222222,0.0,0.24444444444444444,0.08888888888888889,0.26666666666666666,0.0,0.4888888888888889,0.06666666666666667,2,3,1,0,64,0.9749279121818236,-0.22252093395631434,0,0,-0.07885101010101014,-0.09270027591456166,0.1520642783142783,-2.3940060663805345,-2.080714689414968,-1.3411925022621314,164.0,0.4937499999999999,-1.9020980067552518,0.0,7.086956521739131
2025-03-06,-0.17037037037037042,0.6018327858935137,27,199,27,191,7,0.25925925925925924,0.6666666666666666,0.2962962962962963,0.3333333333333333,0.5185185185185185,33.592592592592595,0.37037037037037035,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.25925925925925924,0.037037037037037035,0.5185185185185185,0.0,3,3,1,0,65,0.43388373911755823,-0.900968867902419,0,0,0.36334876543209865,0.047961099746814,0.12217009842009842,-1.0478410316615516,-1.6049325150165106,-1.2092185416480379,171.0,0.7666666666666667,-1.843257874122916,0.0,7.107142857142857
2025-03-07,-1.0166666666666666,-2.1027923541976157,24,155,24,155,8,0.3333333333333333,0.625,0.4166666666666667,0.7083333333333334,0.375,42.291666666666664,0.25,0.08333333333333333,0.2916666666666667,0.0,0.20833333333333334,0.08333333333333333,0.375,0.0,4,3,1,0,66,-0.433883739117558,-0.9009688679024191,0,0,-0.1401234567901235,-0.41781270977699553,-0.06847616008330294,-1.114739147475673,-2.093449405842352,-1.2073851680165266,179.0,-0.17037037037037042,0.6018327858935137,0.0,6.2
2025-03-08,-0.6631578947368421,-0.5649928926968422,19,165,19,165,5,0.2631578947368421,0.5789473684210527,0.42105263157894735,0.6842105263157895,0.2631578947368421,28.894736842105264,0.47368421052631576,0.05263157894736842,0.3684210526315789,0.0,0.21052631578947367,0.05263157894736842,0.5789473684210527,0.0,5,3,1,1,67,-0.9749279121818236,-0.2225209339563146,0,0,-0.6167316439246263,-0.39606603539874213,-0.1801302954216488,-0.6886508203336482,-1.57903625285804,-1.1568757948526045,185.0,-1.0166666666666666,-2.1027923541976157,0.0,8.25
2025-03-09,0.5687500000000001,-1.0439789677771287,16,84,16,81,4,0.25,0.625,0.375,0.4375,0.5625,41.4375,0.5625,0.0625,0.25,0.0,0.3125,0.0,0.5625,0.0,6,3,1,1,68,-0.7818314824680299,0.6234898018587334,0,0,-0.37035818713450297,-0.21685685172527278,-0.1843104902268436,-1.2372547382238623,-1.4702785182742395,-1.1400541787552103,180.0,-0.6631578947368421,-0.5649928926968422,0.0,4.9411764705882355
2025-03-10,1.3421052631578947,0.5043690088796642,19,197,19,167,3,0.15789473684210525,0.2631578947368421,0.3684210526315789,0.47368421052631576,0.3684210526315789,27.0,0.3684210526315789,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.0,0.47368421052631576,0.0,0,3,1,0,69,0.0,1.0,0,0,0.41589912280701746,0.18872528543581174,-0.03350077362765331,-0.3682009505314358,-0.9072740429680823,-1.1109211720093302,166.0,0.5687500000000001,-1.0439789677771287,0.0,9.85
2025-03-11,-0.09629629629629631,-0.8744802120688523,27,185,27,185,7,0.25925925925925924,0.5555555555555556,0.5185185185185185,0.5555555555555556,0.5555555555555556,35.55555555555556,0.2222222222222222,0.07407407407407407,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.5185185185185185,0.0,1,3,1,0,70,0.7818314824680298,0.6234898018587336,0,0,0.604852988953866,0.10443295739348371,0.017313227186347504,-0.4713633903221058,-0.7604715008700254,-1.3101486051087041,177.0,1.3421052631578947,0.5043690088796642,0.0,6.607142857142857
2025-03-12,1.925,-0.8125279343204728,28,249,28,249,4,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.5357142857142857,0.5357142857142857,31.607142857142858,0.21428571428571427,0.0,0.32142857142857145,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.35714285714285715,0.10714285714285714,2,3,1,0,71,0.9749279121818236,-0.22252093395631434,0,0,1.0569363222871992,0.2699091478696742,0.0886044359775563,-0.3942130458365538,-0.6132243666125333,-1.3469695280137508,160.0,-0.09629629629629631,-0.8744802120688523,0.0,8.586206896551724
2025-03-13,1.5130434782608695,-0.20963250738229602,23,137,23,137,3,0.13043478260869565,0.6956521739130435,0.21739130434782608,0.4782608695652174,0.391304347826087,26.82608695652174,0.2608695652173913,0.043478260869565216,0.391304347826087,0.0,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.0,3,3,1,0,72,0.43388373911755823,-0.900968867902419,0,0,1.1139157273215243,0.5103968405312799,0.27917897013904697,-0.6322135512572072,-0.7291479799376491,-1.16704024747708,156.0,1.925,-0.8125279343204728,0.0,5.708333333333333
2025-03-14,0.12799999999999995,-1.1518741267041164,25,204,25,204,8,0.32,0.48,0.48,0.4,0.44,29.12,0.24,0.04,0.24,0.04,0.16,0.16,0.44,0.0,4,3,1,0,73,-0.433883739117558,-0.9009688679024191,0,0,1.1886811594202897,0.6739206500550894,0.12805397013904699,-0.7246781894689619,-0.5933025188671491,-1.3433759623547505,157.0,1.5130434782608695,-0.20963250738229602,0.0,7.846153846153846
2025-03-15,1.5454545454545454,2.9785779024887646,11,101,11,101,4,0.36363636363636365,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.36363636363636365,24.454545454545453,0.5454545454545454,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,5,3,1,1,74,-0.9749279121818236,-0.2225209339563146,0,0,1.0621660079051383,0.9894367129395734,0.29668533877041564,0.5390237561341172,-0.08707811955491966,-0.8330571862064797,149.0,0.12799999999999995,-1.1518741267041164,0.0,8.416666666666666
2025-03-16,0.2571428571428572,1.1166873164935986,14,104,14,104,3,0.21428571428571427,0.2857142857142857,0.5,0.7857142857142857,0.21428571428571427,37.57142857142857,0.14285714285714285,0.0,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.0,0.6428571428571429,0.0,6,3,1,1,75,-0.7818314824680299,0.6234898018587334,0,0,0.6435324675324674,0.9449214068171242,0.3640322775459258,0.9811303640927488,0.2215884924837557,-0.6243450128952419,147.0,1.5454545454545454,2.9785779024887646,0.0,6.933333333333334
2025-03-17,0.03333333333333335,-0.4495228920068532,27,220,27,201,8,0.2962962962962963,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.2222222222222222,38.074074074074076,0.18518518518518517,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.37037037037037035,0.037037037037037035,0.4074074074074074,0.07407407407407407,0,3,1,0,76,0.0,1.0,0,0,0.611976911976912,0.7579539882707583,0.47333963685328506,1.2152474423251698,0.08531822092853893,-0.41097791101977166,155.0,0.2571428571428572,1.1166873164935986,0.0,7.857142857142857
2025-03-18,-0.9625,-1.3107150196301662,16,150,17,140,5,0.3125,0.75,0.375,1.0,0.5625,45.75,0.3125,0.0625,0.1875,0.125,0.3125,0.0,0.3125,0.125,1,3,1,0,77,0.7818314824680298,0.6234898018587336,0,0,-0.22400793650793657,0.6342106020273722,0.369321779710428,-0.21451686504780718,0.022998962705494064,-0.3687362690822656,144.0,0.03333333333333335,-0.4495228920068532,0.0,8.333333333333334
2025-03-19,-0.8499999999999999,-1.9036894745748616,28,262,28,242,10,0.35714285714285715,0.4642857142857143,0.35714285714285715,0.7857142857142857,0.2857142857142857,34.285714285714285,0.17857142857142858,0.07142857142857142,0.2857142857142857,0.10714285714285714,0.32142857142857145,0.0,0.42857142857142855,0.03571428571428571,2,3,1,0,78,0.9749279121818236,-0.22252093395631434,0,0,-0.5930555555555556,0.23778203059880074,0.25384558923423756,-1.221309128737294,-0.13288125733084719,-0.37305281197169027,144.0,-0.9625,-1.3107150196301662,0.0,9.03448275862069
2025-03-20,0.4833333333333334,-0.7477645333197399,18,107,18,107,3,0.16666666666666666,0.5555555555555556,0.7777777777777778,0.7222222222222222,0.3888888888888889,37.27777777777778,0.5,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,3,3,1,0,79,0.43388373911755823,-0.900968867902419,0,0,-0.44305555555555554,0.09068058132343845,0.30053871092735923,-1.320723009174923,-0.20975726103619632,-0.4694526204869227,139.0,-0.8499999999999999,-1.9036894745748616,0.0,5.631578947368421
2025-03-21,0.3619047619047619,-0.15901540314782095,21,144,21,144,5,0.23809523809523808,0.6666666666666666,0.8095238095238095,0.8095238095238095,0.6190476190476191,39.714285714285715,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.0,0.047619047619047616,0.09523809523809523,0.47619047619047616,0.0,4,3,1,0,80,-0.433883739117558,-0.9009688679024191,0,0,-0.0015873015873016,0.12409554730983301,0.39900809868246123,-0.9368231370141412,-0.0679203005281541,-0.3306114096976516,135.0,0.4833333333333334,-0.7477645333197399,0.0,6.545454545454546
2025-03-22,0.7124999999999999,1.5994933669531863,8,85,8,75,2,0.25,0.5,0.125,0.125,0.25,27.375,0.25,0.25,0.375,0.0,0.625,0.0,0.375,0.0,5,3,1,1,81,-0.9749279121818236,-0.2225209339563146,0,0,0.5192460317460317,0.005102040816326513,0.49726937687795,0.23090447682854162,-0.2649323770332367,-0.17600524829407815,132.0,0.3619047619047619,-0.15901540314782095,0.0,9.444444444444445
2025-03-23,0.7583333333333333,0.3971861320103573,12,93,12,93,3,0.25,0.6666666666666666,0.75,0.75,0.3333333333333333,29.666666666666668,0.25,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,6,3,1,1,82,-0.7818314824680299,0.6234898018587334,0,0,0.6109126984126984,0.07670068027210883,0.5108110435446166,0.6125546986052407,-0.3677182605308426,-0.07306488402354346,130.0,0.7124999999999999,1.5994933669531863,0.0,7.153846153846154
2025-03-24,0.7571428571428571,0.9649089106712277,14,53,14,50,2,0.14285714285714285,0.35714285714285715,0.7142857142857143,0.9285714285714286,0.14285714285714285,27.214285714285715,0.35714285714285715,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0,3,1,0,83,0.0,1.0,0,0,0.7426587301587301,0.18010204081632653,0.4690280145435425,0.9871961365449234,-0.1656565744339739,-0.040169176752717486,117.0,0.7583333333333333,0.3971861320103573,0.0,3.533333333333333
2025-03-25,2.325,-1.31479332323269,16,89,16,89,1,0.0625,0.5,0.5,0.8125,0.4375,46.0625,0.375,0.0,0.3125,0.1875,0.25,0.0,0.375,0.1875,1,3,1,0,84,0.7818314824680298,0.6234898018587336,0,0,1.2801587301587303,0.6497448979591837,0.641977749993278,0.01576723981629809,-0.16623918923433445,-0.07162011326442018,117.0,0.7571428571428571,0.9649089106712277,0.0,5.235294117647059
2025-03-26,2.6076923076923078,-1.493877212542766,26,207,26,207,3,0.11538461538461539,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.5384615384615384,35.23076923076923,0.4230769230769231,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.15384615384615385,0.0,0.5769230769230769,0.07692307692307693,2,3,1,0,85,0.9749279121818236,-0.22252093395631434,0,0,1.8966117216117215,1.1437009419152275,0.6907414862570143,-0.6145872083680763,-0.1076945803726065,-0.12028791885172685,115.0,2.325,-1.31479332323269,0.0,7.666666666666667
2025-03-27,2.6,2.3436776080967037,25,201,25,181,1,0.04,0.52,0.44,0.72,0.44,33.28,0.32,0.0,0.36,0.0,0.24,0.0,0.4,0.04,3,3,1,0,86,0.43388373911755823,-0.900968867902419,0,0,2.510897435897436,1.44608189429618,0.7683812378098093,-0.15499764255958434,0.333940011258314,0.06209137511105884,122.0,2.6076923076923078,-1.493877212542766,0.0,7.730769230769231
2025-03-28,-0.26999999999999996,-0.513972212783379,10,98,10,88,3,0.3,0.4,0.4,0.5,0.4,33.1,0.0,0.0,0.3,0.1,0.0,0.0,0.5,0.1,4,3,1,0,87,-0.433883739117558,-0.9009688679024191,0,0,1.645897435897436,1.3558097854526425,0.7399526663812379,0.11194272759018593,0.28323189559609147,0.10765579753396866,111.0,2.6,2.3436776080967037,0.0,8.909090909090908
2025-03-29,-1.175,1.1167930890706812,8,78,8,78,3,0.375,0.125,0.25,0.875,0.5,37.75,0.625,0.0,0.25,0.0,0.0,0.0,0.75,0.0,5,3,1,1,88,-0.9749279121818236,-0.2225209339563146,0,1,0.385,1.0861669283097855,0.5456344845630561,0.982166161461335,0.21427471304144788,-0.02532883199589445,111.0,-0.26999999999999996,-0.513972212783379,0.0,8.666666666666666
2025-03-30,-3.516666666666667,-1.5539346294570517,6,54,6,54,3,0.5,0.8333333333333334,1.0,0.5,0.6666666666666666,38.666666666666664,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,6,3,1,1,89,-0.7818314824680299,0.6234898018587334,1,1,-1.653888888888889,0.47545264259549974,0.2760766614338043,-0.31703791772325013,-0.06445682431103915,-0.21608754242094091,105.0,-1.175,1.1167930890706812,0.0,7.714285714285714
2025-03-31,0.7999999999999999,-0.9254325615987741,17,111,17,111,6,0.35294117647058826,0.7058823529411765,0.6470588235294118,0.47058823529411764,0.47058823529411764,39.705882352941174,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.5294117647058824,0.0,0,3,1,0,90,0.0,1.0,0,1,-1.2972222222222227,0.48157509157509154,0.33083856619570906,-0.4541913673283819,-0.3345056060638965,-0.25008109024893527,108.0,-3.516666666666667,-1.5539346294570517,1.0,6.166666666666667
2025-04-01,4.236363636363636,1.129588728503428,11,84,11,84,0,0.0,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.18181818181818182,21.181818181818183,0.36363636363636365,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.09090909090909091,1,4,2,0,91,0.7818314824680298,0.6234898018587336,0,1,0.5065656565656562,0.7546270396270396,0.7021859687931116,-0.4499261541841329,0.014691829898406037,-0.07577367966796422,103.0,0.7999999999999999,-0.9254325615987741,0.0,7.0
2025-04-02,1.29375,-1.4912766792482268,16,100,16,100,3,0.1875,0.4375,0.625,0.4375,0.5,39.25,0.1875,0.0625,0.125,0.125,0.125,0.0,0.6875,0.0,2,4,2,0,92,0.9749279121818236,-0.22252093395631434,0,1,2.1100378787878786,0.5669209956709956,0.8553109687931116,-0.4290401707811912,0.01506333465476877,-0.046315622858918895,93.0,4.236363636363636,1.129588728503428,0.0,5.882352941176471
2025-04-03,2.3666666666666667,1.0781076637600395,15,129,15,129,1,0.06666666666666667,0.5333333333333333,0.2,0.6666666666666666,0.3333333333333333,33.8,0.2,0.0,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.4666666666666667,0.06666666666666667,3,4,2,0,93,0.43388373911755823,-0.900968867902419,0,1,2.6322601010101008,0.5335876623376623,0.9898347783169211,0.23880657100508,-0.1657323716790404,0.08410381978963678,83.0,1.29375,-1.4912766792482268,0.0,8.0625
2025-04-04,0.5476190476190477,-0.43550681826602466,21,166,21,166,5,0.23809523809523808,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.23809523809523808,24.333333333333332,0.47619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0,0.42857142857142855,0.0,4,4,2,0,94,-0.433883739117558,-0.9009688679024191,0,1,1.4026785714285712,0.6503903834260977,1.0031000844393703,-0.2828919445847376,-0.15452302960513262,0.06435443299547938,94.0,2.3666666666666667,1.0781076637600395,0.0,7.545454545454546
2025-04-05,2.8722222222222222,0.8105476228472495,18,125,18,125,1,0.05555555555555555,0.4444444444444444,0.4444444444444444,0.5,0.0,19.27777777777778,0.3888888888888889,0.0,0.5,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,5,4,2,1,95,-0.9749279121818236,-0.2225209339563146,0,0,1.9288359788359788,1.228564986600701,1.157365957455243,0.4843828227804212,-0.1982723819227657,0.008001165559341035,104.0,0.5476190476190477,-0.43550681826602466,0.0,6.578947368421052
2025-04-06,1.6166666666666665,-0.17458630045077506,6,31,6,31,1,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.5,36.833333333333336,0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,6,4,2,1,96,-0.7818314824680299,0.6234898018587334,0,0,1.6788359788359788,1.9618983199340343,1.218675481264767,0.06681816804348299,-0.0012226206361547792,-0.03283972247359699,104.0,2.8722222222222222,0.8105476228472495,0.0,4.428571428571429
